Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
LUX,3.70,1.40,3.80,2.50,1.30,0.50,0.50,0.40,1.10,1.00,1.90,0.40
POL,0.20,0.20,0.10,0.20,0.10,0.10,0.20,0.20,0.10,0.20,0.20,0.20
USA,1.40,1.40,1.50,1.50,1.50,1.50,1.40,1.40,1.40,1.40,1.40,1.40
ISR,6.70,10.90,11.30,9.20,9.10,9.90,10.90,10.10,10.30,9.70,7.20,7.25
ESP,2.10,2.10,2.00,2.00,2.00,2.00,1.90,1.90,1.80,1.90,1.80,1.80
EST,3.00,1.40,1.20,0.50,1.10,1.30,1.70,0.50,1.40,0.30,1.50,0.60
ITA,1.00,0.90,0.90,1.10,1.10,1.10,1.10,1.00,0.90,0.90,1.00,1.00
AUS,1.60,1.80,1.80,1.70,1.90,1.85,1.80,1.90,2.30,1.60,1.70,2.10
BEL,3.45,3.27,3.08,2.90,2.70,2.50,1.80,1.60,1.80,1.80,1.62,1.43
CAN,1.30,1.20,1.10,1.30,1.10,1.20,0.90,1.10,1.10,1.10,1.08,1.06
GRC,0.20,0.20,0.20,0.20,0.30,0.20,0.10,0.10,0.10,0.10,0.10,0.09
DNK,1.00,1.00,0.80,0.90,1.10,1.10,1.20,0.90,1.00,0.80,0.90,0.80
HUN,0.30,0.20,0.40,0.40,0.20,1.10,1.10,1.30,1.60,1.20,0.80,0.80
CHL,6.30,3.70,3.70,3.20,3.50,3.60,2.80,3.20,2.40,2.30,1.86,1.41
CHE,0.90,1.40,0.90,0.70,0.80,0.80,1.10,0.80,0.70,1.40,0.90,0.90
SWE,0.90,1.40,1.10,1.30,1.10,1.00,1.00,1.30,1.30,1.20,0.90,0.90
DEU,0.30,0.30,0.40,0.50,0.50,0.50,0.60,0.70,0.80,0.90,0.90,0.90
CZE,0.20,0.10,0.00,0.10,0.20,0.20,0.20,0.40,1.00,0.80,1.00,1.40
FRA,3.00,3.00,3.00,2.80,2.50,2.30,2.20,2.00,2.00,1.90,1.78,1.66
PRT,2.00,3.40,4.30,0.50,0.47,0.45,0.43,0.40,0.20,0.30,0.20,0.60
SVK,0.00,0.03,0.05,0.08,0.10,0.20,0.50,0.58,0.67,0.75,0.83,0.92
GBR,1.73,1.80,2.10,2.30,2.40,2.60,2.50,2.40,2.30,2.40,2.40,2.47
NLD,2.80,2.90,2.20,2.10,1.80,2.30,1.60,1.80,2.00,1.80,2.20,1.70
NOR,1.20,1.30,1.30,1.50,1.60,1.20,1.70,1.10,1.30,1.60,1.50,2.00
KOR,2.00,2.40,2.20,2.10,2.00,2.30,1.90,1.50,1.90,1.70,1.60,1.50
AUT,0.30,0.40,0.40,0.30,0.30,0.40,0.40,0.70,0.40,0.50,0.50,0.50
IRL,3.70,4.30,2.10,2.70,2.30,2.80,2.60,1.80,1.10,2.10,1.40,1.17
JPN,0.60,0.60,0.60,0.50,0.50,0.60,0.60,0.60,0.60,0.60,0.70,0.80
ISL,0.73,0.95,1.17,1.40,1.00,1.10,1.20,2.30,2.52,2.75,2.97,3.20
NZL,2.20,1.20,1.70,1.80,2.30,1.20,1.60,1.60,2.30,1.90,1.87,1.83
MEX,2.80,2.50,2.20,2.30,2.20,2.10,2.50,2.90,2.80,3.10,3.20,3.24
SVN,1.80,0.70,0.40,2.30,1.80,1.30,0.10,1.50,2.10,0.90,1.00,0.92
FIN,0.60,0.60,0.60,0.60,0.60,0.60,0.90,0.30,0.60,0.60,0.50,0.60
