Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
DNK,1.80,3.10,2.60,2.00,0.80,2.00,1.90,2.40,2.40,2.00,2.20,1.90
EST,1.30,4.10,1.10,0.80,0.70,0.30,4.70,2.30,2.80,3.70,1.80,2.30
GBR,,2.20,2.00,2.00,1.90,1.90,2.10,1.70,2.10,2.40,2.00,
FIN,2.90,1.80,2.30,3.40,3.30,3.50,1.90,2.10,2.90,1.90,2.00,2.70
ISL,1.10,1.10,8.10,6.30,1.10,2.30,4.30,0.00,2.80,6.90,,
NLD,2.00,1.70,1.60,1.90,2.20,2.00,1.50,1.80,2.50,2.40,2.30,2.30
AUS,2.00,1.80,1.50,1.60,1.30,,1.40,1.30,1.50,1.90,1.40,1.10
CZE,1.80,2.70,1.30,2.60,2.60,1.60,1.00,0.70,1.10,0.30,0.70,1.10
USA,2.30,2.30,2.40,2.60,2.50,2.80,2.60,2.50,2.50,2.50,2.70,
GRC,1.50,0.50,0.90,1.20,1.00,0.90,0.50,1.50,1.30,2.10,2.00,
KOR,3.90,4.90,5.10,4.60,4.70,4.40,4.60,4.20,4.10,4.00,4.00,4.90
LUX,0.50,2.00,0.60,0.60,1.90,0.60,4.80,3.50,1.10,0.00,2.50,1.00
PRT,1.40,1.60,2.60,2.60,,,,3.00,2.40,2.10,1.90,1.50
SWE,0.80,1.40,1.10,1.00,1.30,0.90,1.20,1.30,1.10,1.10,1.70,
CHL,1.40,2.20,1.60,2.50,2.40,3.10,2.90,2.30,3.00,3.40,,
IRL,2.40,4.30,1.20,1.90,1.10,1.40,1.90,1.90,2.90,1.50,1.60,
MEX,2.10,1.90,2.40,2.40,1.80,2.20,2.50,2.00,2.20,2.00,2.20,
ESP,1.60,2.20,1.90,2.40,1.60,2.00,2.20,1.90,1.90,1.80,1.50,1.80
HUN,1.80,1.60,1.70,1.40,1.90,1.90,3.60,3.20,2.80,3.20,3.80,2.10
JPN,1.90,2.00,1.90,2.00,1.90,2.00,2.00,2.10,2.00,1.80,1.60,2.00
NZL,1.10,1.70,2.00,1.40,1.50,1.70,1.40,1.20,1.80,1.20,,
POL,2.10,1.30,1.90,1.20,2.00,2.00,1.80,1.70,1.60,1.60,1.70,1.70
AUT,1.30,1.00,1.90,3.40,2.50,1.50,1.50,1.80,1.50,1.80,1.50,1.60
BEL,,,,1.80,1.60,1.70,1.90,2.40,1.70,1.70,,
FRA,2.10,2.40,2.50,2.40,1.50,2.00,1.90,2.00,1.60,1.60,,
ISR,2.50,1.90,2.90,0.90,1.90,2.00,2.80,1.20,2.50,0.40,2.10,
ITA,1.20,1.60,1.60,1.70,,,1.60,1.80,1.60,1.70,1.70,
SVN,0.60,2.40,1.40,2.80,1.90,2.70,0.70,3.60,2.30,1.60,2.30,
CAN,1.80,1.80,1.80,2.30,1.60,2.30,1.50,1.70,1.60,1.70,,
DEU,1.60,1.70,1.80,1.90,2.10,1.90,2.10,1.90,1.80,2.10,2.20,1.90
NOR,2.40,2.20,2.30,2.20,1.20,1.40,1.00,1.90,2.10,2.30,2.40,1.60
SVK,2.00,1.70,2.10,1.90,0.80,1.80,1.20,1.60,1.00,0.70,1.60,
